lemma,POS,freq,ipm
максатчанлык,n,137,"1,181034483"
механизация,n,137,"1,181034483"
мөсафир,n,137,"1,181034483"
педсовет,n,137,"1,181034483"
рудник,n,137,"1,181034483"
салпы,adj,137,"1,181034483"
хорафат,n,137,"1,181034483"
эрен,n,137,"1,181034483"
архипелаг,n,136,"1,172413793"
бөти,n,136,"1,172413793"
елтыр,n,136,"1,172413793"
интрига,n,136,"1,172413793"
кирелән,v,136,"1,172413793"
малярия,n,136,"1,172413793"
мәкам,n,136,"1,172413793"
нурсыз,adj,136,"1,172413793"
офтальмолог,n,136,"1,172413793"
песнәк,n,136,"1,172413793"
рационализаторлык,n,136,"1,172413793"
тезис,n,136,"1,172413793"
эластик,n,136,"1,172413793"
элмәк,n,136,"1,172413793"
эшлеклелек,n,136,"1,172413793"
эшсөяр,n,136,"1,172413793"
ягымлылык,n,136,"1,172413793"
авызлык,n,135,"1,163793103"
башкисәр,n,135,"1,163793103"
иблис,n,135,"1,163793103"
индеец,n,135,"1,163793103"
иҗтиһат,n,135,"1,163793103"
кассета,n,135,"1,163793103"
комсомолка,n,135,"1,163793103"
куас,n,135,"1,163793103"
максимум,n,135,"1,163793103"
манный,adj,135,"1,163793103"
мәтәлчек,n,135,"1,163793103"
поручик,n,135,"1,163793103"
телле,adj,135,"1,163793103"
тилгән,n,135,"1,163793103"
тиңләштер,v,135,"1,163793103"
тәбикмәк,n,135,"1,163793103"
хөкемдарлык,n,135,"1,163793103"
эсер,n,135,"1,163793103"
юлык,n,135,"1,163793103"
ярабби,ij,135,"1,163793103"
үтерелгән,adj,135,"1,163793103"
әллә кай,det,135,"1,163793103"
геофизик,adj,134,"1,155172414"
керле,adj,134,"1,155172414"
күбеклән,v,134,"1,155172414"
мамонт,n,134,"1,155172414"
метанол,n,134,"1,155172414"
пи,n,134,"1,155172414"
сепаратист,n,134,"1,155172414"
тайфун,n,134,"1,155172414"
урология,n,134,"1,155172414"
фикһ,n,134,"1,155172414"
чистарткыч,n,134,"1,155172414"
яманат,n,134,"1,155172414"
автомобилист,n,133,"1,146551724"
базис,n,133,"1,146551724"
банкомат,n,133,"1,146551724"
башлам,n,133,"1,146551724"
ваза,n,133,"1,146551724"
вертикаль,n,133,"1,146551724"
виолончель,n,133,"1,146551724"
генерация,n,133,"1,146551724"
дүртьюллык,n,133,"1,146551724"
жандармерия,n,133,"1,146551724"
кылый,adj,133,"1,146551724"
күкшел,adj,133,"1,146551724"
пессимистик,adj,133,"1,146551724"
пресса,n,133,"1,146551724"
страхование,n,133,"1,146551724"
феникс,n,133,"1,146551724"
электричка,n,133,"1,146551724"
яңлыш,n,133,"1,146551724"
әбәт,n,133,"1,146551724"
әрәмтамак,n,133,"1,146551724"
вазифалы,adj,132,"1,137931034"
индуктивлык,n,132,"1,137931034"
ихласлылык,n,132,"1,137931034"
каска,n,132,"1,137931034"
кирза,n,132,"1,137931034"
марганец,n,132,"1,137931034"
миңлегали,n,132,"1,137931034"
профилакторий,n,132,"1,137931034"
ревматизм,n,132,"1,137931034"
рәшәткәле,adj,132,"1,137931034"
сопрано,n,132,"1,137931034"
статик,adj,132,"1,137931034"
тәвәкәллек,n,132,"1,137931034"
фасоль,n,132,"1,137931034"
хайвани,adj,132,"1,137931034"
чумыр,v,132,"1,137931034"
шарлык,n,132,"1,137931034"
һәдия,n,132,"1,137931034"
азарт,n,131,"1,129310345"
бөтерчек,n,131,"1,129310345"
вахтер,n,131,"1,129310345"
гроссмейстер,n,131,"1,129310345"
илаһым,ij,131,"1,129310345"
казыкла,v,131,"1,129310345"
кузьма,n,131,"1,129310345"
миль,n,131,"1,129310345"
самодержавие,n,131,"1,129310345"
селкенеп тор,v,131,"1,129310345"
транс,n,131,"1,129310345"
фауна,n,131,"1,129310345"
эшлек,n,131,"1,129310345"
үткенлек,n,131,"1,129310345"
батрак,n,130,"1,120689655"
ип,n,130,"1,120689655"
исхаков,n,130,"1,120689655"
кикер,v,130,"1,120689655"
киптергеч,n,130,"1,120689655"
лента,n,130,"1,120689655"
ләү,n,130,"1,120689655"
паста,n,130,"1,120689655"
политрук,n,130,"1,120689655"
талисман,n,130,"1,120689655"
татулаш,v,130,"1,120689655"
тбилиси,n,130,"1,120689655"
фанатизм,n,130,"1,120689655"
хиссият,n,130,"1,120689655"
чәкештер,v,130,"1,120689655"
антонио,n,129,"1,112068966"
керән,n,129,"1,112068966"
кырчылык,n,129,"1,112068966"
марксистик,adj,129,"1,112068966"
мемуар,n,129,"1,112068966"
миләүшә,n,129,"1,112068966"
мәрхәмәтле,adj,129,"1,112068966"
наратлык,n,129,"1,112068966"
нәсәп,n,129,"1,112068966"
патриархаль,adj,129,"1,112068966"
пирог,n,129,"1,112068966"
пропагандист,n,129,"1,112068966"
радар,n,129,"1,112068966"
ренессанс,n,129,"1,112068966"
сала,n,129,"1,112068966"
тенор,n,129,"1,112068966"
тәрәккыят,n,129,"1,112068966"
хәбәрлек,n,129,"1,112068966"
чуерташ,n,129,"1,112068966"
чуп,ideo,129,"1,112068966"
янгынчы,n,129,"1,112068966"
бәгырькәем,n,128,"1,103448276"
гражданка,n,128,"1,103448276"
затлы,adj,128,"1,103448276"
импровизация,n,128,"1,103448276"
кабымлык,n,128,"1,103448276"
кабырчык,n,128,"1,103448276"
компартия,n,128,"1,103448276"
корткычлык,n,128,"1,103448276"
маргарин,n,128,"1,103448276"
метафизик,n,128,"1,103448276"
невропатолог,n,128,"1,103448276"
протоиерей,n,128,"1,103448276"
пута,n,128,"1,103448276"
соус,n,128,"1,103448276"
умарталык,n,128,"1,103448276"
чәчрәт,v,128,"1,103448276"
яхут,cnjcoo,128,"1,103448276"
акробатика,n,127,"1,094827586"
алсулык,n,127,"1,094827586"
военкомат,n,127,"1,094827586"
деформация,n,127,"1,094827586"
землянка,n,127,"1,094827586"
камышлы,adj,127,"1,094827586"
кепка,n,127,"1,094827586"
клавиатура,n,127,"1,094827586"
куплет,n,127,"1,094827586"
кәҗәмөгез,n,127,"1,094827586"
ләйсән,n,127,"1,094827586"
панно,n,127,"1,094827586"
пантера,n,127,"1,094827586"
парфюмерия,n,127,"1,094827586"
пачка,n,127,"1,094827586"
полиомиелит,n,127,"1,094827586"
специфик,adj,127,"1,094827586"
сульфат,n,127,"1,094827586"
түмгәк,n,127,"1,094827586"
удэ,n,127,"1,094827586"
укалы,adj,127,"1,094827586"
җепсел,n,127,"1,094827586"
һуштан яз,v,127,"1,094827586"
әзи,n,127,"1,094827586"
өлгер,adj,127,"1,094827586"
акырт,v,126,"1,086206897"
артрит,n,126,"1,086206897"
биштәр,n,126,"1,086206897"
вау,ij,126,"1,086206897"
вокалчы,n,126,"1,086206897"
геральдика,n,126,"1,086206897"
граммофон,n,126,"1,086206897"
диндар,n,126,"1,086206897"
жилет,n,126,"1,086206897"
кулинар,n,126,"1,086206897"
мәгъдән,n,126,"1,086206897"
мәсхәрәле,adj,126,"1,086206897"
ономастика,n,126,"1,086206897"
против,n,126,"1,086206897"
редакцион,adj,126,"1,086206897"
студентлык,n,126,"1,086206897"
сырга,n,126,"1,086206897"
табигыйлек,n,126,"1,086206897"
туганкай,n,126,"1,086206897"
тәкәрлек,n,126,"1,086206897"
хәстә,n,126,"1,086206897"
җиллән,v,126,"1,086206897"
багбан,n,125,"1,077586207"
битараф,n,125,"1,077586207"
бәхиллек,n,125,"1,077586207"
газовик,n,125,"1,077586207"
генштаб,n,125,"1,077586207"
дискриминация,n,125,"1,077586207"
дәһшәт,n,125,"1,077586207"
имансыз,adj,125,"1,077586207"
йөгереш,n,125,"1,077586207"
күрәгә,n,125,"1,077586207"
наян,adj,125,"1,077586207"
пычраклык,n,125,"1,077586207"
радиоэлектрон,adj,125,"1,077586207"
регистр,n,125,"1,077586207"
сет,n,125,"1,077586207"
төягеч,n,125,"1,077586207"
хром,n,125,"1,077586207"
хәтерен калдыр,v,125,"1,077586207"
черкес,n,125,"1,077586207"
чувашча,adv,125,"1,077586207"
шакылда,v,125,"1,077586207"
өтек,adj,125,"1,077586207"
акустик,adj,124,"1,068965517"
алып,n,124,"1,068965517"
археограф,n,124,"1,068965517"
венерик,n,124,"1,068965517"
дворник,n,124,"1,068965517"
йомран,n,124,"1,068965517"
калькулятор,n,124,"1,068965517"
кискәлә,v,124,"1,068965517"
мәте,n,124,"1,068965517"
противогаз,n,124,"1,068965517"
расчет,n,124,"1,068965517"
револьвер,n,124,"1,068965517"
рельеф,n,124,"1,068965517"
сөземтә,n,124,"1,068965517"
экспрессив,adj,124,"1,068965517"
юбка,n,124,"1,068965517"
ганимәт,n,123,"1,060344828"
глаукома,n,123,"1,060344828"
зимагур,n,123,"1,060344828"
кадимчелек,n,123,"1,060344828"
каин,n,123,"1,060344828"
мегаполис,n,123,"1,060344828"
миниатюра,n,123,"1,060344828"
одеколон,n,123,"1,060344828"
тракторист,n,123,"1,060344828"
шан,n,123,"1,060344828"
шовинист,n,123,"1,060344828"
юань,n,123,"1,060344828"
үрге,adj,123,"1,060344828"
әлегедәй,adv,123,"1,060344828"
абыз,n,122,"1,051724138"
аппагым,n,122,"1,051724138"
ату тавышы,n,122,"1,051724138"
биохимик,adj,122,"1,051724138"
бәддога,n,122,"1,051724138"
бәйләнеш,v,122,"1,051724138"
ваба,n,122,"1,051724138"
гудок,n,122,"1,051724138"
корама,n,122,"1,051724138"
магнитлы,adj,122,"1,051724138"
мелодрама,n,122,"1,051724138"
проектор,n,122,"1,051724138"
род,n,122,"1,051724138"
черт,ideo,122,"1,051724138"
чилык,n,122,"1,051724138"
чәйханә,n,122,"1,051724138"
чөгә,n,122,"1,051724138"
этикет,n,122,"1,051724138"
ячейка,n,122,"1,051724138"
әрсезлек,n,122,"1,051724138"
астра,n,121,"1,043103448"
буразнала,v,121,"1,043103448"
демонстрант,n,121,"1,043103448"
италияле,n,121,"1,043103448"
кисәкчә,n,121,"1,043103448"
кнопка,n,121,"1,043103448"
командование,n,121,"1,043103448"
кыстыргыч,n,121,"1,043103448"
обсерватория,n,121,"1,043103448"
орудие,n,121,"1,043103448"
ризасыз,adj,121,"1,043103448"
рия,n,121,"1,043103448"
сырганак,n,121,"1,043103448"
сүлпәнлән,v,121,"1,043103448"
тартар,n,121,"1,043103448"
тәэсирле,adj,121,"1,043103448"
әзерлеклә,v,121,"1,043103448"
алоэ,n,120,"1,034482759"
ахир,n,120,"1,034482759"
бирән,n,120,"1,034482759"
грейдер,n,120,"1,034482759"
игътикад,n,120,"1,034482759"
куә,n,120,"1,034482759"
кыркын,n,120,"1,034482759"
күпме,det,120,"1,034482759"
люк,n,120,"1,034482759"
новатор,n,120,"1,034482759"
панисламизм,n,120,"1,034482759"
сәнгатьлелек,n,120,"1,034482759"
сөйрәл,v,120,"1,034482759"
тезмә,n,120,"1,034482759"
урынсыз,adj,120,"1,034482759"
эндокринолог,n,120,"1,034482759"
эрудит,n,120,"1,034482759"
җимлек,n,120,"1,034482759"
үткән,adj,120,"1,034482759"
әттә,n,120,"1,034482759"
автоматика,n,119,"1,025862069"
агитбригада,n,119,"1,025862069"
апельсин,n,119,"1,025862069"
блиц,n,119,"1,025862069"
бонус,n,119,"1,025862069"
борча,n,119,"1,025862069"
бүдәнә,n,119,"1,025862069"
ватандашлык,adj,119,"1,025862069"
видеоклип,n,119,"1,025862069"
гвардияче,n,119,"1,025862069"
домино,n,119,"1,025862069"
заманчалык,n,119,"1,025862069"
илаһилык,n,119,"1,025862069"
карбамид,n,119,"1,025862069"
каршы кеше,n,119,"1,025862069"
колмак,n,119,"1,025862069"
күпхатынлылык,n,119,"1,025862069"
орнамент,n,119,"1,025862069"
плитка,n,119,"1,025862069"
пояс,n,119,"1,025862069"
рамкала,v,119,"1,025862069"
расписка,n,119,"1,025862069"
рида,n,119,"1,025862069"
сарбай,n,119,"1,025862069"
чапкыч,n,119,"1,025862069"
чоңгыл,n,119,"1,025862069"
чәпә,v,119,"1,025862069"
шәкертлек,n,119,"1,025862069"
ыруглык,n,119,"1,025862069"
әшнәлек,n,119,"1,025862069"
авангард,n,118,"1,017241379"
алкоголик,n,118,"1,017241379"
атай,n,118,"1,017241379"
бунтарь,n,118,"1,017241379"
варяг,n,118,"1,017241379"
вольф,n,118,"1,017241379"
кансызлык,n,118,"1,017241379"
кечелекле,adj,118,"1,017241379"
кратер,n,118,"1,017241379"
күнегүләр эшлә,v,118,"1,017241379"
маскарад,n,118,"1,017241379"
новаторлык,n,118,"1,017241379"
нәселдәнлек,n,118,"1,017241379"
присяжный,n,118,"1,017241379"
сарыкчылык,n,118,"1,017241379"
сөйгән,adj,118,"1,017241379"
такырбаш,n,118,"1,017241379"
тәкрар,n,118,"1,017241379"
фактура,n,118,"1,017241379"
фермент,n,118,"1,017241379"
чәчтарашханә,n,118,"1,017241379"
эпопея,n,118,"1,017241379"
үзәнлек,n,118,"1,017241379"
басмаханә,n,117,"1,00862069"
бланк,n,117,"1,00862069"
газазил,n,117,"1,00862069"
голланд,n,117,"1,00862069"
диалектик,adj,117,"1,00862069"
договор,n,117,"1,00862069"
инерция,n,117,"1,00862069"
итәгать,n,117,"1,00862069"
кайтаргыч,n,117,"1,00862069"
капрон,n,117,"1,00862069"
кит аннан,ij,117,"1,00862069"
колорит,n,117,"1,00862069"
контр,n,117,"1,00862069"
концертмейстер,n,117,"1,00862069"
коррекцияләү,n,117,"1,00862069"
кәс,n,117,"1,00862069"
көтмәгән,adj,117,"1,00862069"
лимонад,n,117,"1,00862069"
манера,n,117,"1,00862069"
мануфактура,n,117,"1,00862069"
мияубикә,n,117,"1,00862069"
мордар,n,117,"1,00862069"
мәмлүк,n,117,"1,00862069"
мөхтәрәмә,n,117,"1,00862069"
оперативлык,n,117,"1,00862069"
па,n,117,"1,00862069"
печәнлек,n,117,"1,00862069"
писарь,n,117,"1,00862069"
поднос,n,117,"1,00862069"
ультиматум,n,117,"1,00862069"
хокукчы,n,117,"1,00862069"
циклон,n,117,"1,00862069"
чирләш,n,117,"1,00862069"
ясмык,n,117,"1,00862069"
белемле,adj,116,1
билетсыз,adj,116,1
боевик,n,116,1
браконьер,n,116,1
гамьсезлек,n,116,1
интуиция,n,116,1
инҗир,n,116,1
кинә,n,116,1
колонка,n,116,1
кәләпүшче,n,116,1
материалистик,adj,116,1
маңка,n,116,1
моңача,adv,116,1
мәһәр,n,116,1
объективлык,n,116,1
ориентир,n,116,1
печать,n,116,1
пиджак,n,116,1
севастополь,n,116,1
талдыр,v,116,1
тоталь,adj,116,1
түшкә,n,116,1
уш,n,116,1
факелчы,n,116,1
фирдәүси,n,116,1
фотосессия,n,116,1
чапчак,n,116,1
якупов,n,116,1
яучылык,n,116,1
өстәлмә,n,116,1
байбак,n,115,"0,9913793103"
ботаник,n,115,"0,9913793103"
бум,n,115,"0,9913793103"
бурычка кер,v,115,"0,9913793103"
елгачы,n,115,"0,9913793103"
